Lansingerland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,10.0,13.0,14.0,16.0,20.0,20.0,24.0,25.0,28.0,34.0,45.0,47.0,49.0,15.0,16.0,18.0,20.0,20.0,22,22.0,26
Laren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,8.0,8.0,8.0,8.0,5.0,6.0,7.0,7.0,7.0,7,7.0,8
Leeuwarden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,8.0,8.0,10.0,10.0,12.0,15.0,19.0,20.0,23.0,23.0,16.0,19.0,21.0,24.0,25.0,26,29.0,29
Leiden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,8.0,8.0,11.0,12.0,14.0,16.0,16.0,16.0,20.0,21.0,28.0,30.0,35.0,37.0,39.0,16.0,18.0,18.0,19.0,19.0,19,24.0,25
Leiderdorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,7.0,7.0,5.0,5.0,5.0,6.0,6.0,6,6.0,7
Leidschendam-Voorburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,7.0,9.0,10.0,10.0,13.0,14.0,17.0,18.0,21.0,21.0,24.0,7.0,7.0,8.0,9.0,11.0,12,12.0,15
Lelystad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,8.0,10.0,12.0,13.0,15.0,15.0,19.0,21.0,24.0,26.0,27.0,29.0,31.0,31.0,34.0,24.0,25.0,27.0,30.0,31.0,32,32.0,33
Leudal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,6.0,6.0,7.0,8.0,11.0,13.0,16.0,20.0,22.0,23.0,26.0,29.0,32.0,37.0,41.0,45.0,52.0,32.0,33.0,35.0,38.0,41.0,46,46.0,47
Leusden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,6.0,6.0,7.0,9.0,13.0,13.0,16.0,17.0,19.0,19.0,5.0,5.0,5.0,5.0,5.0,5,6.0,6
Lingewaard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,9.0,10.0,11.0,14.0,14.0,22.0,25.0,27.0,28.0,14.0,17.0,18.0,18.0,19.0,21,21.0,21
Lisse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4,4.0,5
Lochem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,6.0,8.0,11.0,14.0,14.0,14.0,2.0,2.0,3.0,5.0,5.0,5,5.0,5
Loon op Zand,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,11.0,13.0,14.0,16.0,17.0,20.0,20.0,21.0,25.0,29.0,31.0,31.0,15.0,15.0,15.0,17.0,17.0,19,19.0,20
Lopik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,6.0,9.0,10.0,11.0,12.0,13.0,13.0,17.0,17.0,11.0,10.0,10.0,12.0,12.0,12,15.0,15
Loppersum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Losser,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,6.0,6,6.0,6
Maasdriel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,8.0,11.0,12.0,9.0,11.0,11.0,11.0,11.0,12,12.0,12
Maasgouw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,7.0,8.0,9.0,9.0,10.0,12.0,13.0,13.0,13.0,13.0,10.0,12.0,13.0,15.0,16.0,17,18.0,21
Maassluis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,6.0,7.0,7.0,8.0,11.0,14.0,14.0,15.0,8.0,8.0,9.0,10.0,10.0,10,11.0,12
Maastricht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,6.0,7.0,8.0,8.0,10.0,16.0,21.0,24.0,33.0,41.0,42.0,56.0,57.0,59.0,60.0,94.0,112.0,118.0,126.0,162.0,173.0,185.0,25.0,26.0,77.0,87.0,93.0,99,106.0,109
Medemblik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,4.0,6.0,8.0,14.0,19.0,22.0,9.0,10.0,10.0,10.0,10.0,10,10.0,10
Meerssen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,8.0,8.0,8.0,8.0,10.0,12.0,13.0,3.0,3.0,7.0,8.0,9.0,10,10.0,11
Meierijstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,11.0,13.0,18.0,25.0,30.0,34.0,42.0,49.0,60.0,72.0,81.0,95.0,119.0,127.0,139.0,149.0,168.0,195.0,207.0,227.0,243.0,110.0,112.0,124.0,134.0,142.0,144,144.0,150
Meppel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,6.0,8.0,8.0,3.0,4.0,4.0,4.0,4.0,4,4.0,5
Middelburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0,7.0,8.0,9.0,10.0,13.0,14.0,10.0,12.0,12.0,13.0,13.0,13,13.0,13
Midden-Delfland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,3,3.0,3
Midden-Drenthe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6,6.0,6
Midden-Groningen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,6.0,6.0,8.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4
Mill en Sint Hubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,9.0,11.0,11.0,6.0,6.0,6.0,6.0,7.0,7,7.0,7
Moerdijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,10.0,10.0,12.0,5.0,6.0,6.0,7.0,7.0,7,7.0,7
Molenlanden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,9.0,11.0,11.0,11.0,11.0,13.0,16.0,16.0,17.0,18.0,19.0,23.0,9.0,10.0,10.0,13.0,14.0,14,14.0,15
Montferland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,10.0,10.0,3.0,4.0,4.0,4.0,4.0,5,5.0,5
Montfoort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,9.0,11.0,12.0,14.0,15.0,9.0,9.0,9.0,11.0,11.0,11,11.0,11
Mook en Middelaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,3,4.0,4
Neder-Betuwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,9.0,9.0,11.0,11.0,13.0,16.0,20.0,31.0,33.0,22.0,26.0,26.0,26.0,27.0,28,29.0,29
Nederweert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,7.0,8.0,9.0,11.0,14.0,18.0,21.0,24.0,27.0,27.0,22.0,24.0,24.0,24.0,24.0,25,25.0,25
Nieuwegein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,6.0,8.0,9.0,9.0,11.0,11.0,12.0,15.0,17.0,25.0,30.0,33.0,15.0,17.0,20.0,21.0,21.0,22,24.0,25
Nieuwkoop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,6.0,6.0,7.0,8.0,10.0,10.0,4.0,5.0,5.0,5.0,6.0,6,7.0,7
Nijkerk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,8.0,8.0,12.0,15.0,18.0,18.0,18.0,10.0,11.0,14.0,16.0,17.0,18,17.0,18
Nijmegen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,6.0,8.0,9.0,12.0,17.0,31.0,41.0,48.0,55.0,60.0,68.0,79.0,93.0,108.0,122.0,132.0,149.0,178.0,197.0,72.0,79.0,83.0,87.0,88.0,89,94.0,98
Nissewaard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,7.0,11.0,12.0,15.0,15.0,17.0,19.0,23.0,28.0,37.0,38.0,40.0,19.0,20.0,22.0,23.0,23.0,24,25.0,25
Noardeast-Frysl̢n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,4
Noord-Beveland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1
Noordenveld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1
Noordoostpolder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,8.0,10.0,10.0,11.0,11.0,6.0,6.0,7.0,8.0,8.0,8,8.0,8
Noordwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,6.0,6.0,7.0,8.0,10.0,15.0,17.0,17.0,8.0,8.0,8.0,9.0,9.0,9,11.0,11
"Nuenen, Gerwen en Nederwetten",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,8.0,10.0,11.0,13.0,14.0,16.0,7.0,9.0,11.0,12.0,12.0,12,12.0,12
Nunspeet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,9.0,13.0,17.0,22.0,29.0,31.0,39.0,43.0,45.0,52.0,15.0,17.0,19.0,19.0,19.0,20,20.0,23
Oegstgeest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,8.0,9.0,9.0,12.0,13.0,13.0,15.0,3.0,3.0,3.0,5.0,5.0,5,5.0,5
Oirschot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,6.0,8.0,10.0,11.0,14.0,14.0,6.0,6.0,6.0,9.0,9.0,9,9.0,9
Oisterwijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,6.0,6.0,6.0,9.0,10.0,10.0,10.0,12.0,15.0,16.0,16.0,16.0,18.0,21.0,23.0,24.0,25.0,27.0,9.0,10.0,10.0,10.0,10.0,10,10.0,13
Oldambt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1
Oldebroek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,6.0,7.0,7.0,8.0,12.0,16.0,19.0,22.0,28.0,30.0,6.0,8.0,8.0,8.0,9.0,10,11.0,13
Oldenzaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,6.0,6.0,8.0,13.0,15.0,17.0,18.0,19.0,22.0,8.0,8.0,10.0,10.0,10.0,11,11.0,11
Olst-Wijhe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,6.0,6.0,6.0,8.0,9.0,5.0,5.0,6.0,6.0,6.0,6,7.0,9
Ommen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,7.0,7.0,7.0,10.0,10.0,10.0,4.0,4.0,6.0,6.0,6.0,6,6.0,7
Oost Gelre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,6.0,6.0,6.0,7.0,8.0,11.0,11.0,2.0,2.0,2.0,2.0,3.0,4,4.0,4
Oosterhout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,6.0,8.0,9.0,9.0,12.0,13.0,16.0,22.0,23.0,26.0,29.0,31.0,36.0,40.0,44.0,23.0,24.0,25.0,25.0,25.0,25,25.0,25
Ooststellingwerf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1
Oostzaan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,2.0,3.0,4.0,4.0,5.0,5,5.0,6
Opmeer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1
Opsterland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,6.0,6.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,5,5.0,5
Oss,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,11.0,14.0,20.0,26.0,35.0,44.0,59.0,65.0,73.0,81.0,100.0,128.0,141.0,154.0,174.0,73.0,78.0,86.0,93.0,96.0,100,100.0,104
Oude IJsselstreek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,7.0,10.0,10.0,2.0,2.0,3.0,4.0,4.0,4,5.0,5
Ouder-Amstel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,3.0,3.0,4.0,4.0,4.0,4,4.0,4
Oudewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,7.0,10.0,12.0,18.0,21.0,21.0,25.0,15.0,15.0,16.0,16.0,16.0,18,20.0,20
Overbetuwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,9.0,9.0,11.0,15.0,20.0,22.0,30.0,33.0,38.0,44.0,51.0,54.0,60.0,61.0,32.0,38.0,39.0,42.0,43.0,43,45.0,47
Papendrecht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,0.0,1.0,1.0,1.0,3.0,3,3.0,3
Peel en Maas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,8.0,10.0,14.0,19.0,31.0,36.0,41.0,49.0,63.0,64.0,69.0,79.0,88.0,96.0,107.0,119.0,134.0,140.0,103.0,107.0,109.0,117.0,117.0,118,118.0,124
Pekela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4,4.0,4
Pijnacker-Nootdorp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,6.0,6.0,7.0,8.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,14.0,16.0,20.0,23.0,24.0,26.0,29.0,9.0,10.0,10.0,10.0,11.0,13,14.0,15
Purmerend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,14.0,20.0,22.0,23.0,32.0,39.0,48.0,52.0,56.0,63.0,35.0,37.0,38.0,44.0,47.0,47,47.0,50
Putten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2
Raalte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,10.0,12.0,13.0,15.0,17.0,20.0,14.0,16.0,18.0,18.0,18.0,18,19.0,20
Reimerswaal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4,4.0,4
Renkum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,12.0,14.0,17.0,18.0,19.0,21.0,10.0,11.0,11.0,11.0,11.0,11,11.0,12
Renswoude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,3.0,3
Reusel-De Mierden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,7.0,1.0,4.0,5.0,6.0,7.0,7,7.0,7
Rheden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,7.0,7.0,10.0,12.0,15.0,18.0,21.0,27.0,30.0,34.0,35.0,20.0,22.0,24.0,26.0,28.0,28,28.0,28
Rhenen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,6.0,6.0,6.0,2.0,3.0,3.0,3.0,3.0,3,3.0,3
Ridderkerk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,7.0,9.0,13.0,19.0,27.0,33.0,34.0,18.0,22.0,23.0,23.0,24.0,26,27.0,27
Rijssen-Holten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,4.0,9.0,13.0,13.0,17.0,21.0,21.0,8.0,8.0,13.0,13.0,15.0,16,16.0,17
Rijswijk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,8.0,10.0,11.0,14.0,16.0,17.0,20.0,12.0,12.0,13.0,14.0,14.0,14,14.0,16
